Date,Province,Total Cases,Total Deaths,Total Recovered,Island
4/4/2020,Kalimantan Timur,20,1,4,Kalimantan
4/4/2020,Kalimantan Utara,8,0,0,Kalimantan
4/4/2020,Kepulauan Bangka Belitung,2,1,0,Sumatera
4/4/2020,Kepulauan Riau,9,4,4,Sumatera
4/4/2020,Lampung,10,3,0,Sumatera
4/4/2020,Maluku,1,1,2,Maluku
4/4/2020,Maluku Utara,1,0,0,Maluku
4/4/2020,Nusa Tenggara Barat,4,0,0,Nusa Tenggara
4/4/2020,Papua,17,2,6,Papua
4/4/2020,Papua Barat,2,1,1,Papua
4/4/2020,Riau,10,1,2,Sumatera
4/4/2020,Sulawesi Barat,2,0,0,Sulawesi
4/4/2020,Sulawesi Selatan,80,8,14,Sulawesi
4/4/2020,Sulawesi Tengah,4,2,0,Sulawesi
4/4/2020,Sulawesi Tenggara,5,0,1,Sulawesi
4/4/2020,Sulawesi Utara,3,2,5,Sulawesi
4/4/2020,Sumatera Barat,8,0,1,Sumatera
4/4/2020,Sumatera Selatan,12,2,2,Sumatera
4/4/2020,Sumatera Utara,18,5,10,Sumatera
5/4/2020,Aceh,5,0,1,Sumatera
5/4/2020,Bali,31,2,9,Nusa Tenggara
5/4/2020,Banten,108,34,201,Jawa
5/4/2020,Bengkulu,2,1,0,Sumatera
5/4/2020,DKI Jakarta,752,137,123,Jawa
5/4/2020,Daerah Istimewa Yogyakarta,23,3,5,Jawa
5/4/2020,,2273,198,164,
5/4/2020,Jambi,2,0,4,Sumatera
5/4/2020,Jawa Barat,222,43,93,Jawa
5/4/2020,Jawa Tengah,179,36,50,Jawa
5/4/2020,Jawa Timur,213,64,554,Jawa
5/4/2020,Kalimantan Barat,9,3,3,Kalimantan
5/4/2020,Kalimantan Selatan,15,1,0,Kalimantan
5/4/2020,Kalimantan Tengah,10,2,43,Kalimantan
5/4/2020,Kalimantan Timur,21,1,4,Kalimantan
5/4/2020,Kalimantan Utara,8,0,0,Kalimantan
5/4/2020,Kepulauan Bangka Belitung,2,1,0,Sumatera
5/4/2020,Kepulauan Riau,10,4,4,Sumatera
5/4/2020,Lampung,10,3,0,Sumatera
5/4/2020,Maluku,1,1,2,Maluku
5/4/2020,Maluku Utara,1,0,0,Maluku
5/4/2020,Nusa Tenggara Barat,4,0,0,Nusa Tenggara
5/4/2020,Papua,25,2,6,Papua
5/4/2020,Papua Barat,2,1,1,Papua
5/4/2020,Riau,11,2,2,Sumatera
5/4/2020,Sulawesi Barat,2,0,0,Sulawesi
5/4/2020,Sulawesi Selatan,82,10,25,Sulawesi
5/4/2020,Sulawesi Tengah,5,2,0,Sulawesi
5/4/2020,Sulawesi Tenggara,5,0,1,Sulawesi
5/4/2020,Sulawesi Utara,3,2,5,Sulawesi
5/4/2020,Sumatera Barat,8,0,1,Sumatera
5/4/2020,Sumatera Selatan,16,2,2,Sumatera
5/4/2020,Sumatera Utara,18,5,10,Sumatera
6/4/2020,Aceh,5,0,1,Sumatera
6/4/2020,Bali,38,2,9,Nusa Tenggara
6/4/2020,Banten,119,36,209,Jawa
6/4/2020,Bengkulu,2,1,0,Sumatera
6/4/2020,DKI Jakarta,855,144,130,Jawa
6/4/2020,Daerah Istimewa Yogyakarta,26,3,6,Jawa
6/4/2020,,2491,209,192,
6/4/2020,Jambi,2,0,4,Sumatera
6/4/2020,Jawa Barat,232,46,97,Jawa
6/4/2020,Jawa Tengah,198,41,51,Jawa
6/4/2020,Jawa Timur,222,69,565,Jawa
6/4/2020,Kalimantan Barat,9,3,3,Kalimantan
6/4/2020,Kalimantan Selatan,17,1,0,Kalimantan
6/4/2020,Kalimantan Tengah,19,2,43,Kalimantan
6/4/2020,Kalimantan Timur,27,1,4,Kalimantan
6/4/2020,Kalimantan Utara,15,0,0,Kalimantan
6/4/2020,Kepulauan Bangka Belitung,2,1,0,Sumatera
6/4/2020,Kepulauan Riau,10,4,4,Sumatera
6/4/2020,Lampung,11,3,0,Sumatera
6/4/2020,Maluku,1,1,2,Maluku
6/4/2020,Maluku Utara,1,0,0,Maluku
6/4/2020,Nusa Tenggara Barat,7,0,0,Nusa Tenggara
6/4/2020,Papua,25,3,6,Papua
6/4/2020,Papua Barat,2,1,1,Papua
6/4/2020,Riau,12,2,2,Sumatera
6/4/2020,Sulawesi Barat,2,0,0,Sulawesi
6/4/2020,Sulawesi Selatan,111,10,25,Sulawesi
6/4/2020,Sulawesi Tengah,5,2,0,Sulawesi
6/4/2020,Sulawesi Tenggara,6,0,1,Sulawesi
6/4/2020,Sulawesi Utara,5,2,5,Sulawesi
6/4/2020,Sumatera Barat,18,0,1,Sumatera
6/4/2020,Sumatera Selatan,16,2,2,Sumatera
6/4/2020,Sumatera Utara,19,5,10,Sumatera
7/4/2020,Aceh,5,0,1,Sumatera
7/4/2020,Bali,38,2,9,Nusa Tenggara
7/4/2020,Banten,125,36,213,Jawa
7/4/2020,Bengkulu,2,1,0,Sumatera
7/4/2020,DKI Jakarta,968,158,133,Jawa
7/4/2020,Daerah Istimewa Yogyakarta,27,3,6,Jawa
7/4/2020,,2738,221,204,
7/4/2020,Jambi,2,0,4,Sumatera
7/4/2020,Jawa Barat,308,49,99,Jawa
7/4/2020,Jawa Tengah,206,41,51,Jawa
7/4/2020,Jawa Timur,227,74,567,Jawa
7/4/2020,Kalimantan Barat,10,3,4,Kalimantan
7/4/2020,Kalimantan Selatan,17,3,0,Kalimantan
7/4/2020,Kalimantan Tengah,20,2,45,Kalimantan
7/4/2020,Kalimantan Timur,27,1,4,Kalimantan
7/4/2020,Kalimantan Utara,15,0,0,Kalimantan
7/4/2020,Kepulauan Bangka Belitung,2,1,0,Sumatera
7/4/2020,Kepulauan Riau,10,4,4,Sumatera
7/4/2020,Lampung,11,3,0,Sumatera
7/4/2020,Maluku,1,1,2,Maluku
7/4/2020,Maluku Utara,1,0,0,Maluku
7/4/2020,Nusa Tenggara Barat,7,0,0,Nusa Tenggara
7/4/2020,Papua,25,4,6,Papua
7/4/2020,Papua Barat,2,1,1,Papua
7/4/2020,Riau,12,2,2,Sumatera
7/4/2020,Sulawesi Barat,2,0,0,Sulawesi
7/4/2020,Sulawesi Selatan,121,10,27,Sulawesi
7/4/2020,Sulawesi Tengah,5,2,2,Sulawesi
7/4/2020,Sulawesi Tenggara,6,0,1,Sulawesi
7/4/2020,Sulawesi Utara,8,3,5,Sulawesi
7/4/2020,Sumatera Barat,18,0,1,Sumatera
7/4/2020,Sumatera Selatan,16,2,2,Sumatera
7/4/2020,Sumatera Utara,19,5,10,Sumatera
8/4/2020,Aceh,5,0,1,Sumatera
8/4/2020,Bali,44,2,9,Nusa Tenggara
8/4/2020,Banten,144,36,219,Jawa
8/4/2020,Bengkulu,2,1,0,Sumatera
8/4/2020,DKI Jakarta,1058,166,138,Jawa
8/4/2020,Daerah Istimewa Yogyakarta,31,6,9,Jawa
8/4/2020,,2956,240,222,
8/4/2020,Jambi,2,0,4,Sumatera
8/4/2020,Jawa Barat,330,54,103,Jawa
8/4/2020,Jawa Tengah,221,44,53,Jawa
8/4/2020,Jawa Timur,242,97,582,Jawa
8/4/2020,Kalimantan Barat,10,3,4,Kalimantan
8/4/2020,Kalimantan Selatan,21,3,1,Kalimantan
8/4/2020,Kalimantan Tengah,20,3,45,Kalimantan
8/4/2020,Kalimantan Timur,28,1,4,Kalimantan
8/4/2020,Kalimantan Utara,16,0,0,Kalimantan
8/4/2020,Kepulauan Bangka Belitung,3,1,0,Sumatera
8/4/2020,Kepulauan Riau,10,4,4,Sumatera
8/4/2020,Lampung,14,5,0,Sumatera
8/4/2020,Maluku,3,1,2,Maluku
8/4/2020,Maluku Utara,2,0,0,Maluku
8/4/2020,Nusa Tenggara Barat,7,0,0,Nusa Tenggara
8/4/2020,Papua,36,4,6,Papua
8/4/2020,Papua Barat,2,1,1,Papua
8/4/2020,Riau,12,2,2,Sumatera
8/4/2020,Sulawesi Barat,2,0,0,Sulawesi
8/4/2020,Sulawesi Selatan,126,11,29,Sulawesi
8/4/2020,Sulawesi Tengah,5,2,2,Sulawesi
8/4/2020,Sulawesi Tenggara,10,0,1,Sulawesi
8/4/2020,Sulawesi Utara,8,3,5,Sulawesi
8/4/2020,Sumatera Barat,18,0,1,Sumatera
8/4/2020,Sumatera Selatan,16,2,2,Sumatera
8/4/2020,Sumatera Utara,48,5,10,Sumatera
9/4/2020,Aceh,5,0,2,Sumatera
9/4/2020,Bali,58,2,9,Nusa Tenggara
9/4/2020,Banten,148,39,229,Jawa
9/4/2020,Bengkulu,4,1,0,Sumatera
9/4/2020,DKI Jakarta,1286,200,143,Jawa
9/4/2020,Daerah Istimewa Yogyakarta,34,6,12,Jawa
9/4/2020,,3293,280,252,
9/4/2020,Jambi,2,0,4,Sumatera
9/4/2020,Jawa Barat,342,60,107,Jawa
9/4/2020,Jawa Tengah,232,45,58,Jawa
9/4/2020,Jawa Timur,278,109,625,Jawa
9/4/2020,Kalimantan Barat,10,3,4,Kalimantan
9/4/2020,Kalimantan Selatan,21,4,3,Kalimantan
9/4/2020,Kalimantan Tengah,20,3,45,Kalimantan
9/4/2020,Kalimantan Timur,29,1,9,Kalimantan
9/4/2020,Kalimantan Utara,16,0,0,Kalimantan
9/4/2020,Kepulauan Bangka Belitung,4,1,0,Sumatera
9/4/2020,Kepulauan Riau,21,4,4,Sumatera
9/4/2020,Lampung,15,5,2,Sumatera
9/4/2020,Maluku,3,1,2,Maluku
9/4/2020,Maluku Utara,2,0,1,Maluku
9/4/2020,Nusa Tenggara Barat,13,0,2,Nusa Tenggara
9/4/2020,Nusa Tenggara Timur,1,0,0,Nusa Tenggara
9/4/2020,Papua,36,4,6,Papua
9/4/2020,Papua Barat,2,1,1,Papua
9/4/2020,Riau,13,3,2,Sumatera
9/4/2020,Sulawesi Barat,2,0,0,Sulawesi
9/4/2020,Sulawesi Selatan,132,11,29,Sulawesi
9/4/2020,Sulawesi Tengah,5,2,2,Sulawesi
9/4/2020,Sulawesi Tenggara,15,0,1,Sulawesi
9/4/2020,Sulawesi Utara,8,3,5,Sulawesi
9/4/2020,Sumatera Barat,18,0,1,Sumatera
9/4/2020,Sumatera Selatan,17,2,2,Sumatera
9/4/2020,Sumatera Utara,48,5,10,Sumatera
10/4/2020,Aceh,5,0,2,Sumatera
10/4/2020,Bali,70,2,10,Nusa Tenggara
10/4/2020,Banten,169,40,233,Jawa
10/4/2020,Bengkulu,4,1,0,Sumatera
10/4/2020,DKI Jakarta,1339,211,147,Jawa
10/4/2020,Daerah Istimewa Yogyakarta,37,6,15,Jawa
10/4/2020,Gorontalo,1,0,0,Sulawesi
10/4/2020,,3512,306,282,
10/4/2020,Jambi,2,0,4,Sumatera
10/4/2020,Jawa Barat,352,60,108,Jawa
10/4/2020,Jawa Tengah,234,45,58,Jawa
10/4/2020,Jawa Timur,308,113,659,Jawa
10/4/2020,Kalimantan Barat,10,3,4,Kalimantan
10/4/2020,Kalimantan Selatan,28,4,3,Kalimantan
10/4/2020,Kalimantan Tengah,24,3,46,Kalimantan
10/4/2020,Kalimantan Timur,33,1,9,Kalimantan
10/4/2020,Kalimantan Utara,16,0,0,Kalimantan
10/4/2020,Kepulauan Bangka Belitung,4,1,0,Sumatera
10/4/2020,Kepulauan Riau,21,4,4,Sumatera
10/4/2020,Lampung,20,5,2,Sumatera
10/4/2020,Maluku,3,1,2,Maluku
10/4/2020,Maluku Utara,2,0,1,Maluku
10/4/2020,Nusa Tenggara Barat,22,0,2,Nusa Tenggara
10/4/2020,Nusa Tenggara Timur,1,0,0,Nusa Tenggara
10/4/2020,Papua,36,5,7,Papua
10/4/2020,Papua Barat,2,1,1,Papua
10/4/2020,Riau,14,3,3,Sumatera
10/4/2020,Sulawesi Barat,3,0,0,Sulawesi
10/4/2020,Sulawesi Selatan,165,12,29,Sulawesi
10/4/2020,Sulawesi Tengah,14,2,2,Sulawesi
10/4/2020,Sulawesi Tenggara,15,0,1,Sulawesi
10/4/2020,Sulawesi Utara,13,4,5,Sulawesi
10/4/2020,Sumatera Barat,31,3,6,Sumatera
10/4/2020,Sumatera Selatan,18,2,2,Sumatera
10/4/2020,Sumatera Utara,55,5,18,Sumatera
11/4/2020,Aceh,5,0,2,Sumatera
11/4/2020,Bali,74,2,10,Nusa Tenggara
11/4/2020,Banten,200,42,253,Jawa
11/4/2020,Bengkulu,4,1,0,Sumatera
11/4/2020,DKI Jakarta,1529,221,154,Jawa
11/4/2020,Daerah Istimewa Yogyakarta,37,6,15,Jawa
11/4/2020,Gorontalo,1,0,0,Sulawesi
11/4/2020,,3842,327,286,
11/4/2020,Jambi,4,0,4,Sumatera
11/4/2020,Jawa Barat,381,64,112,Jawa
11/4/2020,Jawa Tengah,241,46,58,Jawa
11/4/2020,Jawa Timur,323,122,686,Jawa
11/4/2020,Kalimantan Barat,10,3,4,Kalimantan
11/4/2020,Kalimantan Selatan,28,5,3,Kalimantan
11/4/2020,Kalimantan Tengah,24,3,46,Kalimantan
11/4/2020,Kalimantan Timur,33,1,9,Kalimantan
11/4/2020,Kalimantan Utara,16,1,0,Kalimantan
11/4/2020,Kepulauan Bangka Belitung,5,1,0,Sumatera
11/4/2020,Kepulauan Riau,21,6,4,Sumatera
11/4/2020,Lampung,20,5,4,Sumatera
11/4/2020,Maluku,3,1,2,Maluku
11/4/2020,Maluku Utara,2,0,1,Maluku
11/4/2020,Nusa Tenggara Barat,24,2,2,Nusa Tenggara
11/4/2020,Nusa Tenggara Timur,1,0,0,Nusa Tenggara
11/4/2020,Papua,60,5,9,Papua
11/4/2020,Papua Barat,2,1,1,Papua
11/4/2020,Riau,17,3,4,Sumatera
11/4/2020,Sulawesi Barat,5,1,1,Sulawesi
11/4/2020,Sulawesi Selatan,176,18,29,Sulawesi
11/4/2020,Sulawesi Tengah,19,2,2,Sulawesi
11/4/2020,Sulawesi Tenggara,16,1,1,Sulawesi
11/4/2020,Sulawesi Utara,13,4,6,Sulawesi
11/4/2020,Sumatera Barat,31,3,6,Sumatera
11/4/2020,Sumatera Selatan,18,2,2,Sumatera
11/4/2020,Sumatera Utara,55,8,18,Sumatera
12/4/2020,Aceh,5,0,2,Sumatera
12/4/2020,Bali,76,2,10,Nusa Tenggara
12/4/2020,Banten,202,43,260,Jawa
12/4/2020,Bengkulu,4,1,0,Sumatera
12/4/2020,DKI Jakarta,1685,254,191,Jawa
12/4/2020,Daerah Istimewa Yogyakarta,38,6,20,Jawa
12/4/2020,Gorontalo,1,0,0,Sulawesi
12/4/2020,,4241,373,359,
12/4/2020,Jambi,4,0,4,Sumatera
12/4/2020,Jawa Barat,398,68,114,Jawa
12/4/2020,Jawa Tengah,298,47,59,Jawa
12/4/2020,Jawa Timur,434,123,693,Jawa
12/4/2020,Kalimantan Barat,13,3,4,Kalimantan
12/4/2020,Kalimantan Selatan,33,5,3,Kalimantan
12/4/2020,Kalimantan Tengah,24,3,46,Kalimantan
12/4/2020,Kalimantan Timur,33,1,9,Kalimantan
12/4/2020,Kalimantan Utara,16,1,0,Kalimantan
12/4/2020,Kepulauan Bangka Belitung,5,1,0,Sumatera
12/4/2020,Kepulauan Riau,21,6,4,Sumatera
12/4/2020,Lampung,20,5,4,Sumatera
12/4/2020,Maluku,11,1,2,Maluku
12/4/2020,Maluku Utara,2,0,1,Maluku
12/4/2020,Nusa Tenggara Barat,33,2,2,Nusa Tenggara
12/4/2020,Nusa Tenggara Timur,1,0,0,Nusa Tenggara
12/4/2020,Papua,61,5,11,Papua
12/4/2020,Papua Barat,2,1,1,Papua
12/4/2020,Riau,17,3,4,Sumatera
12/4/2020,Sulawesi Barat,5,1,1,Sulawesi
12/4/2020,Sulawesi Selatan,221,18,29,Sulawesi
12/4/2020,Sulawesi Tengah,19,2,2,Sulawesi
12/4/2020,Sulawesi Tenggara,16,1,1,Sulawesi
12/4/2020,Sulawesi Utara,17,4,6,Sulawesi
12/4/2020,Sumatera Barat,44,3,7,Sumatera
12/4/2020,Sumatera Selatan,18,2,4,Sumatera
12/4/2020,Sumatera Utara,65,8,18,Sumatera
4/13/2020,Aceh,5,0,4,Sumatera
4/13/2020,Bali,81,2,10,Nusa Tenggara
4/13/2020,Banten,206,45,269,Jawa
4/13/2020,Bengkulu,4,1,0,Sumatera
4/13/2020,DKI Jakarta,1820,261,192,Jawa
4/13/2020,Daerah Istimewa Yogyakarta,54,6,20,Jawa
4/13/2020,Gorontalo,1,0,0,Sulawesi
4/13/2020,,4557,399,380,
4/13/2020,Jambi,4,0,4,Sumatera
4/13/2020,Jawa Barat,457,71,115,Jawa
4/13/2020,Jawa Tengah,311,48,62,Jawa
4/13/2020,Jawa Timur,486,126,699,Jawa
4/13/2020,Kalimantan Barat,13,3,4,Kalimantan
4/13/2020,Kalimantan Selatan,34,5,4,Kalimantan
4/13/2020,Kalimantan Tengah,25,3,47,Kalimantan
4/13/2020,Kalimantan Timur,33,1,9,Kalimantan
4/13/2020,Kalimantan Utara,16,1,0,Kalimantan
4/13/2020,Kepulauan Bangka Belitung,5,1,0,Sumatera
4/13/2020,Kepulauan Riau,21,6,4,Sumatera
4/13/2020,Lampung,21,5,4,Sumatera
4/13/2020,Maluku,11,1,2,Maluku
4/13/2020,Maluku Utara,2,0,1,Maluku
4/13/2020,Nusa Tenggara Barat,36,2,2,Nusa Tenggara
4/13/2020,Nusa Tenggara Timur,1,0,0,Nusa Tenggara
4/13/2020,Papua,67,5,11,Papua
4/13/2020,Papua Barat,2,1,1,Papua
4/13/2020,Riau,20,3,4,Sumatera
4/13/2020,Sulawesi Barat,5,1,1,Sulawesi
4/13/2020,Sulawesi Selatan,221,19,35,Sulawesi
4/13/2020,Sulawesi Tengah,19,3,2,Sulawesi
4/13/2020,Sulawesi Tenggara,16,1,1,Sulawesi
4/13/2020,Sulawesi Utara,17,4,6,Sulawesi
4/13/2020,Sumatera Barat,45,3,7,Sumatera
4/13/2020,Sumatera Selatan,18,2,4,Sumatera
4/13/2020,Sumatera Utara,67,9,19,Sumatera
4/14/2020,Aceh,5,0,4,Sumatera
4/14/2020,Bali,87,2,10,Nusa Tenggara
4/14/2020,Banten,212,47,272,Jawa
4/14/2020,Bengkulu,4,1,0,Sumatera
4/14/2020,DKI Jakarta,1942,271,192,Jawa
4/14/2020,Daerah Istimewa Yogyakarta,59,6,24,Jawa
4/14/2020,Gorontalo,1,0,0,Sulawesi
4/14/2020,,4839,459,426,
4/14/2020,Jambi,5,0,4,Sumatera
4/14/2020,Jawa Barat,461,72,120,Jawa
4/14/2020,Jawa Tengah,392,49,65,Jawa
4/14/2020,Jawa Timur,522,128,709,Jawa
4/14/2020,Kalimantan Barat,13,3,6,Kalimantan
4/14/2020,Kalimantan Selatan,37,7,4,Kalimantan
4/14/2020,Kalimantan Tengah,25,4,47,Kalimantan
4/14/2020,Kalimantan Timur,33,1,9,Kalimantan
4/14/2020,Kalimantan Utara,16,1,0,Kalimantan
4/14/2020,Kepulauan Bangka Belitung,5,1,0,Sumatera
4/14/2020,Kepulauan Riau,27,8,4,Sumatera
4/14/2020,Lampung,21,5,4,Sumatera
4/14/2020,Maluku,11,1,2,Maluku
4/14/2020,Maluku Utara,2,0,1,Maluku
4/14/2020,Nusa Tenggara Barat,36,2,2,Nusa Tenggara
4/14/2020,Nusa Tenggara Timur,1,0,0,Nusa Tenggara
4/14/2020,Papua,67,5,11,Papua
4/14/2020,Papua Barat,2,1,1,Papua
4/14/2020,Riau,20,3,4,Sumatera
4/14/2020,Sulawesi Barat,5,1,1,Sulawesi
4/14/2020,Sulawesi Selatan,229,22,39,Sulawesi
4/14/2020,Sulawesi Tengah,19,3,2,Sulawesi
4/14/2020,Sulawesi Tenggara,16,1,1,Sulawesi
4/14/2020,Sulawesi Utara,17,4,8,Sulawesi
4/14/2020,Sumatera Barat,48,4,7,Sumatera
4/14/2020,Sumatera Selatan,19,2,4,Sumatera
4/14/2020,Sumatera Utara,72,9,20,Sumatera
4/15/2020,Aceh,5,0,4,Sumatera
4/15/2020,Bali,93,2,10,Nusa Tenggara
4/15/2020,Banten,213,48,280,Jawa
4/15/2020,Bengkulu,4,1,0,Sumatera
4/15/2020,DKI Jakarta,2085,280,212,Jawa
4/15/2020,Daerah Istimewa Yogyakarta,60,6,24,Jawa
4/15/2020,Gorontalo,1,0,0,Sulawesi
4/15/2020,,5136,469,446,
4/15/2020,Jambi,6,0,4,Sumatera
4/15/2020,Jawa Barat,491,72,122,Jawa
4/15/2020,Jawa Tengah,417,51,67,Jawa
4/15/2020,Jawa Timur,547,132,713,Jawa
4/15/2020,Kalimantan Barat,13,3,6,Kalimantan
4/15/2020,Kalimantan Selatan,49,7,5,Kalimantan
4/15/2020,Kalimantan Tengah,33,4,47,Kalimantan
4/15/2020,Kalimantan Timur,33,1,9,Kalimantan
4/15/2020,Kalimantan Utara,20,1,1,Kalimantan
4/15/2020,Kepulauan Bangka Belitung,6,1,0,Sumatera
4/15/2020,Kepulauan Riau,32,8,7,Sumatera
4/15/2020,Lampung,21,5,4,Sumatera
4/15/2020,Maluku,14,1,2,Maluku
4/15/2020,Maluku Utara,4,0,2,Maluku
4/15/2020,Nusa Tenggara Barat,36,2,2,Nusa Tenggara
4/15/2020,Nusa Tenggara Timur,1,0,0,Nusa Tenggara
4/15/2020,Papua,74,5,11,Papua
4/15/2020,Papua Barat,2,1,1,Papua
4/15/2020,Riau,20,5,8,Sumatera
4/15/2020,Sulawesi Barat,7,1,1,Sulawesi
4/15/2020,Sulawesi Selatan,239,23,48,Sulawesi
4/15/2020,Sulawesi Tengah,22,3,2,Sulawesi
4/15/2020,Sulawesi Tenggara,24,1,4,Sulawesi
4/15/2020,Sulawesi Utara,18,4,8,Sulawesi
4/15/2020,Sumatera Barat,55,4,8,Sumatera
4/15/2020,Sumatera Selatan,22,2,4,Sumatera
4/15/2020,Sumatera Utara,78,9,20,Sumatera
4/16/2020,Aceh,5,0,4,Sumatera
4/16/2020,Bali,108,2,12,Nusa Tenggara
4/16/2020,Banten,228,48,284,Jawa
4/16/2020,Bengkulu,4,1,0,Sumatera
4/16/2020,DKI Jakarta,2259,281,212,Jawa
4/16/2020,Daerah Istimewa Yogyakarta,61,6,24,Jawa
4/16/2020,Gorontalo,4,0,0,Sulawesi
4/16/2020,,5516,496,548,
4/16/2020,Jambi,7,0,4,Sumatera
4/16/2020,Jawa Barat,498,73,135,Jawa
4/16/2020,Jawa Tengah,432,54,71,Jawa
4/16/2020,Jawa Timur,560,136,716,Jawa
4/16/2020,Kalimantan Barat,21,3,6,Kalimantan
4/16/2020,Kalimantan Selatan,58,7,9,Kalimantan
4/16/2020,Kalimantan Tengah,34,4,47,Kalimantan
4/16/2020,Kalimantan Timur,42,1,14,Kalimantan
4/16/2020,Kalimantan Utara,28,1,2,Kalimantan
4/16/2020,Kepulauan Bangka Belitung,7,1,0,Sumatera
4/16/2020,Kepulauan Riau,39,8,7,Sumatera
4/16/2020,Lampung,26,5,4,Sumatera
4/16/2020,Maluku,14,1,2,Maluku
4/16/2020,Maluku Utara,4,0,2,Maluku
4/16/2020,Nusa Tenggara Barat,44,2,2,Nusa Tenggara
4/16/2020,Nusa Tenggara Timur,1,0,0,Nusa Tenggara
4/16/2020,Papua,80,7,16,Papua
4/16/2020,Papua Barat,5,1,1,Papua
4/16/2020,Riau,25,5,11,Sumatera
4/16/2020,Sulawesi Barat,7,1,1,Sulawesi
4/16/2020,Sulawesi Selatan,266,25,48,Sulawesi
4/16/2020,Sulawesi Tengah,22,3,2,Sulawesi
4/16/2020,Sulawesi Tenggara,27,1,4,Sulawesi
4/16/2020,Sulawesi Utara,18,4,9,Sulawesi
4/16/2020,Sumatera Barat,55,4,8,Sumatera
4/16/2020,Sumatera Selatan,40,2,4,Sumatera
4/16/2020,Sumatera Utara,79,9,23,Sumatera
4/17/2020,Aceh,5,0,4,Sumatera
4/17/2020,Bali,119,2,13,Nusa Tenggara
4/17/2020,Banten,237,49,292,Jawa
4/17/2020,Bengkulu,4,1,0,Sumatera
4/17/2020,DKI Jakarta,2429,288,247,Jawa
4/17/2020,Daerah Istimewa Yogyakarta,62,7,27,Jawa
4/17/2020,Gorontalo,4,0,0,Sulawesi
4/17/2020,,5923,520,607,
4/17/2020,Jambi,8,0,4,Sumatera
4/17/2020,Jawa Barat,540,77,152,Jawa
4/17/2020,Jawa Tengah,446,58,87,Jawa
4/17/2020,Jawa Timur,570,142,719,Jawa
4/17/2020,Kalimantan Barat,21,3,6,Kalimantan
4/17/2020,Kalimantan Selatan,73,7,9,Kalimantan
4/17/2020,Kalimantan Tengah,35,4,47,Kalimantan
4/17/2020,Kalimantan Timur,42,1,15,Kalimantan
4/17/2020,Kalimantan Utara,47,1,2,Kalimantan
4/17/2020,Kepulauan Bangka Belitung,7,1,0,Sumatera
4/17/2020,Kepulauan Riau,58,8,8,Sumatera
4/17/2020,Lampung,26,5,4,Sumatera
4/17/2020,Maluku,14,1,2,Maluku
4/17/2020,Maluku Utara,4,0,2,Maluku
4/17/2020,Nusa Tenggara Barat,50,2,2,Nusa Tenggara
4/17/2020,Nusa Tenggara Timur,1,0,0,Nusa Tenggara
4/17/2020,Papua,89,7,16,Papua
4/17/2020,Papua Barat,5,1,1,Papua
4/17/2020,Riau,26,5,11,Sumatera
4/17/2020,Sulawesi Barat,7,1,1,Sulawesi
4/17/2020,Sulawesi Selatan,331,27,50,Sulawesi
4/17/2020,Sulawesi Tengah,24,3,2,Sulawesi
4/17/2020,Sulawesi Tenggara,27,1,4,Sulawesi
4/17/2020,Sulawesi Utara,18,4,9,Sulawesi
4/17/2020,Sumatera Barat,62,6,11,Sumatera
4/17/2020,Sumatera Selatan,54,2,4,Sumatera
4/17/2020,Sumatera Utara,79,9,23,Sumatera
4/18/2020,Aceh,6,0,4,Sumatera
4/18/2020,Bali,126,2,14,Nusa Tenggara
4/18/2020,Banten,249,50,296,Jawa
4/18/2020,Bengkulu,4,1,1,Sumatera
4/18/2020,DKI Jakarta,2530,295,248,Jawa
4/18/2020,Daerah Istimewa Yogyakarta,65,7,29,Jawa
4/18/2020,Gorontalo,4,0,0,Sulawesi
4/18/2020,,6248,535,631,
4/18/2020,Jambi,8,0,5,Sumatera
4/18/2020,Jawa Barat,551,77,156,Jawa
4/18/2020,Jawa Tengah,484,58,94,Jawa
4/18/2020,Jawa Timur,604,145,726,Jawa
4/18/2020,Kalimantan Barat,21,3,6,Kalimantan
4/18/2020,Kalimantan Selatan,91,7,10,Kalimantan
4/18/2020,Kalimantan Tengah,41,5,47,Kalimantan
4/18/2020,Kalimantan Timur,52,1,15,Kalimantan
4/18/2020,Kalimantan Utara,50,1,2,Kalimantan
4/18/2020,Kepulauan Bangka Belitung,7,1,1,Sumatera
4/18/2020,Kepulauan Riau,79,8,8,Sumatera
4/18/2020,Lampung,26,5,4,Sumatera
4/18/2020,Maluku,17,1,7,Maluku
4/18/2020,Maluku Utara,4,0,2,Maluku
4/18/2020,Nusa Tenggara Barat,54,2,2,Nusa Tenggara
4/18/2020,Nusa Tenggara Timur,1,0,0,Nusa Tenggara
4/18/2020,Papua,95,7,16,Papua
4/18/2020,Papua Barat,5,1,1,Papua
4/18/2020,Riau,30,5,11,Sumatera
4/18/2020,Sulawesi Barat,7,1,1,Sulawesi
4/18/2020,Sulawesi Selatan,341,29,55,Sulawesi
4/18/2020,Sulawesi Tengah,24,3,2,Sulawesi
4/18/2020,Sulawesi Tenggara,27,2,4,Sulawesi
4/18/2020,Sulawesi Utara,20,4,9,Sulawesi
4/18/2020,Sumatera Barat,71,7,13,Sumatera
4/18/2020,Sumatera Selatan,84,3,4,Sumatera
4/18/2020,Sumatera Utara,79,9,23,Sumatera
4/19/2020,Aceh,7,0,4,Sumatera
4/19/2020,Bali,130,2,16,Nusa Tenggara
